2016-06-25 17:30:16.483981,0.0234375,0.0625,0.83984375,42,42,9,23.92,84.64,-536.36,-10,-5,-10
2016-06-25 17:30:16.500679,0.01953125,0.0625,0.8359375,41,40,10,23.92,84.64,-536.36,-10,-5,-10
2016-06-25 17:30:16.518528,0.01953125,0.0625,0.83984375,41,41,9,23.92,84.64,-536.36,-11,-5,-10
2016-06-25 17:30:16.535980,0.015625,0.0625,0.8359375,40,42,10,23,84.64,-538.2,-11,-5,-10
2016-06-25 17:30:16.552882,0.015625,0.05859375,0.8359375,41,39,10,23,84.64,-538.2,-11,-5,-10
2016-06-25 17:30:16.570267,0.01953125,0.0625,0.8359375,41,41,9,23,84.64,-538.2,-12,-5,-10
2016-06-25 17:30:16.588344,0.01953125,0.0625,0.83984375,41,41,9,23,84.64,-538.2,-12,-5,-10
2016-06-25 17:30:16.605869,0.0234375,0.0625,0.83984375,41,40,9,23.92,84.64,-537.28,-13,-5,-10
2016-06-25 17:30:16.623387,0.01953125,0.05859375,0.8359375,41,40,12,23.92,84.64,-537.28,-13,-5,-10
2016-06-25 17:30:16.640608,0.015625,0.0625,0.83984375,40,41,8,23.92,84.64,-537.28,-14,-5,-10
2016-06-25 17:30:16.657669,0.01953125,0.0625,0.8359375,41,42,9,23.92,84.64,-537.28,-14,-5,-10
2016-06-25 17:30:16.672972,0.01953125,0.0625,0.8359375,40,41,9,24.84,86.48,-530.84,-14,-5,-9
2016-06-25 17:30:16.692994,0.01953125,0.0625,0.83984375,41,40,12,24.84,86.48,-530.84,-15,-5,-9
2016-06-25 17:30:16.709838,0.01953125,0.0625,0.8359375,41,40,10,24.84,86.48,-530.84,-15,-6,-9
2016-06-25 17:30:16.726982,0.0234375,0.0625,0.8359375,40,42,10,24.84,86.48,-530.84,-16,-6,-9
2016-06-25 17:30:16.744698,0.015625,0.06640625,0.828125,42,41,10,23,86.48,-537.28,-16,-6,-9
2016-06-25 17:30:16.761671,0.01953125,0.0625,0.8359375,40,40,10,23,86.48,-537.28,-17,-6,-9
2016-06-25 17:30:16.777358,0.01953125,0.05859375,0.8359375,41,40,9,23,86.48,-537.28,-17,-6,-9
2016-06-25 17:30:16.796898,0.01953125,0.0625,0.8359375,39,40,10,23,86.48,-537.28,-17,-6,-9
2016-06-25 17:30:16.814327,0.0234375,0.0625,0.8359375,41,40,10,23.92,83.72,-539.12,-18,-6,-9
2016-06-25 17:30:16.831430,0.01953125,0.0625,0.83984375,42,40,9,23.92,83.72,-539.12,-18,-6,-9
2016-06-25 17:30:16.848538,0.0234375,0.0625,0.8359375,41,41,10,23.92,83.72,-539.12,-19,-6,-9
2016-06-25 17:30:16.866316,0.01953125,0.0625,0.83984375,41,41,10,23.92,83.72,-539.12,-19,-6,-9
2016-06-25 17:30:16.881671,0.01953125,0.06640625,0.8359375,40,39,10,22.08,86.48,-532.68,-20,-6,-9
2016-06-25 17:30:16.900699,0.01953125,0.0625,0.83984375,42,41,10,22.08,86.48,-532.68,-20,-6,-9
2016-06-25 17:30:16.917966,0.0234375,0.0625,0.83203125,40,42,9,22.08,86.48,-532.68,-21,-6,-9
2016-06-25 17:30:16.935384,0.01953125,0.05859375,0.83984375,41,41,9,22.08,86.48,-532.68,-21,-6,-9
2016-06-25 17:30:16.951670,0.01953125,0.05859375,0.8359375,41,40,10,22.08,85.56,-531.76,-21,-6,-9
2016-06-25 17:30:16.970347,0.015625,0.0625,0.8359375,40,40,10,22.08,85.56,-531.76,-22,-6,-9
2016-06-25 17:30:16.988342,0.02734375,0.05859375,0.83203125,42,41,10,22.08,85.56,-531.76,-22,-6,-9
2016-06-25 17:30:17.005568,0.01171875,0.0625,0.8359375,40,39,10,23,87.4,-539.12,-23,-6,-9
2016-06-25 17:30:17.022726,0.015625,0.0625,0.83984375,40,40,10,23,87.4,-539.12,-23,-6,-9
2016-06-25 17:30:17.039880,0.01953125,0.0625,0.8359375,41,42,10,23,87.4,-539.12,-24,-6,-8
2016-06-25 17:30:17.056756,0.015625,0.06640625,0.83203125,40,42,10,23,87.4,-539.12,-24,-5,-8
2016-06-25 17:30:17.073370,0.01953125,0.0625,0.83984375,40,42,9,22.08,86.48,-538.2,-25,-5,-8
2016-06-25 17:30:17.093165,0.01953125,0.05859375,0.83984375,42,41,10,22.08,86.48,-538.2,-25,-5,-8
2016-06-25 17:30:17.110374,0.01953125,0.0625,0.83984375,41,40,12,22.08,86.48,-538.2,-25,-5,-8
2016-06-25 17:30:17.127429,0.015625,0.0625,0.83984375,41,40,8,22.08,86.48,-538.2,-26,-5,-8
2016-06-25 17:30:17.151870,0.01953125,0.0625,0.83203125,42,40,10,25.76,83.72,-537.28,-26,-5,-8
2016-06-25 17:30:17.170113,0.01953125,0.0625,0.84375,41,41,9,25.76,83.72,-537.28,-27,-5,-8
2016-06-25 17:30:17.188171,0.01953125,0.05859375,0.8359375,42,43,8,25.76,83.72,-537.28,-27,-5,-8
2016-06-25 17:30:17.205310,0.01953125,0.0625,0.83984375,41,41,9,25.76,83.72,-537.28,-28,-5,-8
2016-06-25 17:30:17.222192,0.0234375,0.0625,0.83203125,41,40,9,24.84,86.48,-539.12,-28,-5,-8
2016-06-25 17:30:17.240024,0.0234375,0.0625,0.8359375,42,40,10,24.84,86.48,-539.12,-29,-5,-8
2016-06-25 17:30:17.257088,0.015625,0.06640625,0.83984375,40,41,9,24.84,86.48,-539.12,-29,-5,-8
2016-06-25 17:30:17.274851,0.01953125,0.05859375,0.8359375,41,41,9,24.84,86.48,-539.12,-29,-5,-8
2016-06-25 17:30:17.292351,0.01953125,0.05859375,0.8359375,41,42,10,23.92,88.32,-538.2,-30,-5,-8
2016-06-25 17:30:17.309534,0.015625,0.0625,0.8359375,40,41,10,23.92,88.32,-538.2,-30,-5,-7
2016-06-25 17:30:17.326668,0.0234375,0.05859375,0.8359375,41,40,9,23.92,88.32,-538.2,-31,-5,-7
2016-06-25 17:30:17.344291,0.01953125,0.0625,0.8359375,42,39,10,23.92,88.32,-538.2,-31,-5,-7
2016-06-25 17:30:17.359489,0.015625,0.0625,0.8359375,41,41,9,23,85.56,-540.96,-31,-5,-7
2016-06-25 17:30:17.378817,0.01953125,0.0625,0.8359375,40,40,10,23,85.56,-540.96,-32,-5,-7
2016-06-25 17:30:17.396662,0.01953125,0.05859375,0.83984375,41,40,9,23,85.56,-540.96,-32,-5,-7
2016-06-25 17:30:17.413917,0.01953125,0.06640625,0.8359375,42,41,8,23,85.56,-540.96,-33,-5,-7
2016-06-25 17:30:17.430672,0.01953125,0.06640625,0.83984375,41,40,10,23.92,85.56,-536.36,-33,-5,-7
2016-06-25 17:30:17.447823,0.0234375,0.0625,0.83984375,41,40,11,23.92,85.56,-536.36,-33,-5,-7
2016-06-25 17:30:17.465431,0.0234375,0.0625,0.8359375,42,41,9,23.92,85.56,-536.36,-34,-5,-7
2016-06-25 17:30:17.482661,0.01953125,0.0625,0.8359375,40,41,9,23,90.16,-538.2,-34,-5,-7
2016-06-25 17:30:17.500518,0.01953125,0.05859375,0.8359375,41,41,9,23,90.16,-538.2,-35,-5,-7
2016-06-25 17:30:17.518282,0.0234375,0.0625,0.83984375,41,39,11,23,90.16,-538.2,-35,-5,-7
2016-06-25 17:30:17.535542,0.01953125,0.0625,0.83984375,41,40,9,23,90.16,-538.2,-35,-5,-7
2016-06-25 17:30:17.552765,0.015625,0.0625,0.83984375,41,40,11,21.16,89.24,-533.6,-36,-5,-7
2016-06-25 17:30:17.570206,0.01953125,0.0625,0.8359375,41,40,11,21.16,89.24,-533.6,-36,-5,-7
2016-06-25 17:30:17.585194,0.01953125,0.0625,0.83984375,41,40,9,21.16,89.24,-533.6,-36,-5,-7
2016-06-25 17:30:17.604717,0.01953125,0.0625,0.83984375,41,41,9,21.16,89.24,-533.6,-37,-5,-6
2016-06-25 17:30:17.621217,0.01953125,0.0625,0.8359375,41,41,9,21.16,85.56,-537.28,-37,-5,-6
2016-06-25 17:30:17.638351,0.01953125,0.05859375,0.83203125,41,41,9,21.16,85.56,-537.28,-37,-5,-6
2016-06-25 17:30:17.656124,0.01953125,0.0625,0.8359375,41,40,8,21.16,85.56,-537.28,-38,-5,-6
2016-06-25 17:30:17.673354,0.015625,0.0625,0.8359375,41,40,10,21.16,85.56,-537.28,-38,-5,-6
2016-06-25 17:30:17.688526,0.01953125,0.05859375,0.8359375,40,40,10,23.92,90.16,-536.36,-39,-5,-6
2016-06-25 17:30:17.708848,0.01953125,0.0625,0.83984375,40,41,11,23.92,90.16,-536.36,-39,-5,-6
2016-06-25 17:30:17.726203,0.01953125,0.0625,0.8359375,40,40,9,23.92,90.16,-536.36,-39,-5,-6
2016-06-25 17:30:17.743159,0.01953125,0.0625,0.8359375,41,41,9,23.92,90.16,-536.36,-40,-5,-6
2016-06-25 17:30:17.760332,0.0234375,0.05859375,0.84375,41,40,10,22.08,87.4,-537.28,-40,-5,-6
2016-06-25 17:30:17.777972,0.01953125,0.0625,0.83203125,41,40,9,22.08,87.4,-537.28,-40,-5,-6
2016-06-25 17:30:17.795371,0.0234375,0.0625,0.83984375,42,42,10,22.08,87.4,-537.28,-41,-5,-6
2016-06-25 17:30:17.812889,0.01953125,0.05859375,0.8359375,41,40,11,22.08,87.4,-537.28,-41,-5,-6
2016-06-25 17:30:17.830312,0.015625,0.05859375,0.83203125,41,40,10,25.76,88.32,-537.28,-41,-5,-6
2016-06-25 17:30:17.847657,0.01953125,0.0625,0.8359375,40,40,9,25.76,88.32,-537.28,-42,-5,-6
2016-06-25 17:30:17.865176,0.01953125,0.0625,0.84375,42,40,9,25.76,88.32,-537.28,-42,-5,-6
2016-06-25 17:30:17.882415,0.01953125,0.0625,0.8359375,42,40,10,25.76,88.32,-537.28,-42,-5,-6
2016-06-25 17:30:17.900229,0.015625,0.06640625,0.8359375,41,41,9,21.16,86.48,-537.28,-43,-5,-6
2016-06-25 17:30:17.917352,0.0234375,0.0625,0.83203125,41,39,11,21.16,86.48,-537.28,-43,-5,-6
2016-06-25 17:30:17.934759,0.015625,0.06640625,0.8359375,40,42,9,21.16,86.48,-537.28,-43,-5,-6
2016-06-25 17:30:17.951887,0.015625,0.0625,0.83984375,41,40,8,21.16,86.48,-537.28,-44,-5,-6
2016-06-25 17:30:17.969058,0.0234375,0.0625,0.83984375,41,41,10,22.08,86.48,-534.52,-44,-5,-6
2016-06-25 17:30:17.986573,0.0234375,0.05859375,0.8359375,41,39,9,22.08,86.48,-534.52,-44,-5,-5
2016-06-25 17:30:18.004510,0.0234375,0.0625,0.83984375,41,39,10,22.08,86.48,-534.52,-45,-5,-5
2016-06-25 17:30:18.021360,0.0234375,0.0625,0.83203125,41,42,10,22.08,86.48,-534.52,-45,-5,-5
2016-06-25 17:30:18.038371,0.01953125,0.06640625,0.8359375,42,41,9,23,87.4,-537.28,-45,-5,-5
2016-06-25 17:30:18.056201,0.0234375,0.05859375,0.828125,42,40,10,23,87.4,-537.28,-46,-5,-5
2016-06-25 17:30:18.073765,0.01953125,0.0625,0.8359375,41,41,10,23,87.4,-537.28,-46,-5,-5
2016-06-25 17:30:18.090576,0.01953125,0.0625,0.8359375,41,39,10,23,87.4,-537.28,-46,-5,-5
2016-06-25 17:30:18.107746,0.0234375,0.0625,0.8359375,39,40,11,22.08,84.64,-539.12,-47,-5,-5
2016-06-25 17:30:18.126137,0.0234375,0.0625,0.8359375,42,41,9,22.08,84.64,-539.12,-47,-5,-5
2016-06-25 17:30:18.143407,0.015625,0.0625,0.84375,41,40,11,22.08,84.64,-539.12,-47,-5,-5
2016-06-25 17:30:18.160403,0.01953125,0.05859375,0.8359375,41,40,10,22.08,84.64,-539.12,-47,-4,-5
2016-06-25 17:30:18.175923,0.01953125,0.0625,0.84375,42,41,10,23,85.56,-538.2,-48,-4,-5
2016-06-25 17:30:18.195250,0.01953125,0.05859375,0.8359375,42,40,8,23,85.56,-538.2,-48,-4,-5
2016-06-25 17:30:18.212957,0.01953125,0.0625,0.83984375,39,40,9,23,85.56,-538.2,-48,-4,-5
2016-06-25 17:30:18.230263,0.01953125,0.0625,0.828125,41,41,9,23,85.56,-538.2,-49,-4,-5
2016-06-25 17:30:18.246985,0.0234375,0.0625,0.8359375,41,38,10,25.76,85.56,-537.28,-49,-4,-5
2016-06-25 17:30:18.264758,0.01953125,0.0625,0.8359375,41,42,9,25.76,85.56,-537.28,-49,-4,-5
2016-06-25 17:30:18.281800,0.01953125,0.06640625,0.83984375,41,39,9,25.76,85.56,-537.28,-50,-4,-5
2016-06-25 17:30:18.298961,0.01953125,0.05859375,0.83984375,41,39,9,25.76,85.56,-537.28,-50,-4,-5
2016-06-25 17:30:18.316926,0.0234375,0.05859375,0.8359375,42,40,8,23,83.72,-539.12,-50,-4,-5
2016-06-25 17:30:18.334360,0.01171875,0.0625,0.8359375,40,40,9,23,83.72,-539.12,-50,-4,-5
2016-06-25 17:30:18.351108,0.01953125,0.0625,0.83984375,41,40,9,23,83.72,-539.12,-51,-4,-5
2016-06-25 17:30:18.375550,0.015625,0.05859375,0.8359375,41,41,11,23.92,86.48,-537.28,-51,-4,-5
2016-06-25 17:30:18.393597,0.01953125,0.0625,0.83984375,41,40,9,23.92,86.48,-537.28,-51,-4,-5
2016-06-25 17:30:18.409967,0.015625,0.06640625,0.83984375,41,41,10,23.92,86.48,-537.28,-52,-4,-5
2016-06-25 17:30:18.428555,0.01953125,0.06640625,0.8359375,41,41,9,23.92,86.48,-537.28,-52,-4,-5
2016-06-25 17:30:18.445862,0.0234375,0.05859375,0.83203125,41,39,11,24.84,87.4,-537.28,-52,-4,-5
2016-06-25 17:30:18.462801,0.015625,0.0625,0.8359375,41,40,9,24.84,87.4,-537.28,-53,-4,-5
2016-06-25 17:30:18.480169,0.01953125,0.05859375,0.83984375,41,41,10,24.84,87.4,-537.28,-53,-4,-5
2016-06-25 17:30:18.497532,0.015625,0.06640625,0.83984375,41,40,9,24.84,87.4,-537.28,-53,-4,-5
2016-06-25 17:30:18.515697,0.015625,0.0625,0.8359375,40,39,8,22.08,88.32,-540.04,-53,-4,-5
2016-06-25 17:30:18.532858,0.01953125,0.05859375,0.84375,42,41,9,22.08,88.32,-540.04,-54,-4,-5
2016-06-25 17:30:18.549834,0.01953125,0.0625,0.83984375,40,40,10,22.08,88.32,-540.04,-54,-4,-5
2016-06-25 17:30:18.567025,0.01953125,0.0546875,0.8359375,41,41,9,22.08,88.32,-540.04,-54,-4,-5
2016-06-25 17:30:18.582219,0.01953125,0.05859375,0.83203125,42,39,10,24.84,84.64,-539.12,-54,-4,-5
2016-06-25 17:30:18.601634,0.0234375,0.0625,0.83984375,41,38,9,24.84,84.64,-539.12,-55,-4,-4
2016-06-25 17:30:18.619641,0.0234375,0.0625,0.83984375,41,41,11,24.84,84.64,-539.12,-55,-4,-4
2016-06-25 17:30:18.637107,0.01953125,0.0625,0.8359375,41,40,9,24.84,84.64,-539.12,-55,-4,-4
2016-06-25 17:30:18.654829,0.01953125,0.0625,0.8359375,41,40,10,25.76,85.56,-537.28,-55,-4,-4
2016-06-25 17:30:18.671800,0.0234375,0.0625,0.83203125,41,42,10,25.76,85.56,-537.28,-56,-4,-4
2016-06-25 17:30:18.689490,0.01953125,0.05859375,0.8359375,40,41,11,25.76,85.56,-537.28,-56,-4,-4
2016-06-25 17:30:18.706616,0.02734375,0.0625,0.83984375,41,38,10,25.76,85.56,-537.28,-56,-4,-4
2016-06-25 17:30:18.724275,0.015625,0.0625,0.83203125,40,38,10,23,87.4,-535.44,-56,-4,-4
2016-06-25 17:30:18.741393,0.0234375,0.05859375,0.84765625,41,42,10,23,87.4,-535.44,-56,-4,-4
2016-06-25 17:30:18.758165,0.02734375,0.0625,0.8359375,42,39,9,23,87.4,-535.44,-57,-4,-4
2016-06-25 17:30:18.775728,0.02734375,0.05859375,0.8359375,41,41,9,23,87.4,-535.44,-57,-4,-4
2016-06-25 17:30:18.792735,0.0234375,0.0625,0.8359375,41,41,10,21.16,85.56,-538.2,-57,-4,-4
2016-06-25 17:30:18.810296,0.01953125,0.0625,0.8359375,41,41,11,21.16,85.56,-538.2,-57,-4,-4
2016-06-25 17:30:18.828026,0.015625,0.0625,0.8359375,41,40,11,21.16,85.56,-538.2,-58,-4,-4
2016-06-25 17:30:18.845340,0.01953125,0.05859375,0.8125,42,42,10,21.16,85.56,-538.2,-58,-4,-4
2016-06-25 17:30:18.862596,0.01171875,0.0625,0.82421875,42,38,9,22.08,86.48,-539.12,-58,-4,-4
2016-06-25 17:30:18.880050,0.03125,0.0625,0.84375,39,44,10,22.08,86.48,-539.12,-58,-4,-4
2016-06-25 17:30:18.897051,0.04296875,0.0625,0.8359375,43,41,10,22.08,86.48,-539.12,-58,-4,-4
2016-06-25 17:30:18.914787,0.03515625,0.05859375,0.82421875,42,42,8,22.08,86.48,-539.12,-58,-4,-4
2016-06-25 17:30:18.931866,0.03125,0.0546875,0.83984375,42,41,9,23,85.56,-536.36,-59,-4,-4
2016-06-25 17:30:18.949283,0.0234375,0.05859375,0.8359375,42,39,11,23,85.56,-536.36,-59,-4,-4
2016-06-25 17:30:18.966603,0.01953125,0.0625,0.83203125,41,40,9,23,85.56,-536.36,-59,-4,-4
2016-06-25 17:30:18.984096,0.01953125,0.0625,0.82421875,42,42,9,23,85.56,-536.36,-59,-4,-4
2016-06-25 17:30:19.000913,0.01171875,0.05859375,0.83203125,42,39,9,23.92,84.64,-534.52,-59,-3,-4
2016-06-25 17:30:19.018926,0.015625,0.06640625,0.83984375,39,39,10,23.92,84.64,-534.52,-60,-3,-4
2016-06-25 17:30:19.036802,0.0234375,0.0625,0.83984375,40,42,9,23.92,84.64,-534.52,-60,-3,-4
2016-06-25 17:30:19.054440,0.01171875,0.06640625,0.83984375,43,39,10,23,86.48,-537.28,-60,-3,-4
2016-06-25 17:30:19.071545,0.01953125,0.05859375,0.83984375,41,40,9,23,86.48,-537.28,-60,-3,-4
2016-06-25 17:30:19.092184,0.01953125,0.06640625,0.83984375,40,42,10,23,86.48,-537.28,-61,-3,-4
2016-06-25 17:30:19.109032,0.0234375,0.0625,0.83984375,41,39,10,23,86.48,-537.28,-61,-3,-4
2016-06-25 17:30:19.126561,0.02734375,0.0625,0.8359375,42,41,10,23.92,84.64,-538.2,-61,-3,-4
2016-06-25 17:30:19.144424,0.015625,0.0625,0.8359375,39,40,10,23.92,84.64,-538.2,-61,-3,-4
2016-06-25 17:30:19.161302,0.01953125,0.0625,0.83203125,41,39,10,23.92,84.64,-538.2,-61,-3,-4
2016-06-25 17:30:19.179104,0.0234375,0.0625,0.83984375,42,42,9,23.92,84.64,-538.2,-62,-3,-4
2016-06-25 17:30:19.196526,0.0234375,0.05859375,0.83984375,41,43,10,23,86.48,-539.12,-62,-3,-4
2016-06-25 17:30:19.213516,0.0234375,0.0625,0.83203125,40,39,8,23,86.48,-539.12,-62,-3,-4
2016-06-25 17:30:19.231105,0.01953125,0.05859375,0.83984375,42,41,10,23,86.48,-539.12,-62,-3,-4
2016-06-25 17:30:19.248639,0.015625,0.05859375,0.8359375,41,40,9,23,86.48,-539.12,-62,-3,-4
2016-06-25 17:30:19.265715,0.01171875,0.0625,0.8359375,40,38,11,23.92,85.56,-537.28,-62,-3,-4
2016-06-25 17:30:19.282986,0.01953125,0.05859375,0.8359375,41,40,8,23.92,85.56,-537.28,-63,-3,-4
2016-06-25 17:30:19.300701,0.015625,0.06640625,0.83984375,42,40,9,23.92,85.56,-537.28,-63,-3,-4
2016-06-25 17:30:19.317873,0.01953125,0.0625,0.8359375,42,40,9,23.92,85.56,-537.28,-63,-3,-4
2016-06-25 17:30:19.335239,0.01953125,0.0625,0.8359375,40,42,9,20.24,86.48,-536.36,-63,-3,-4
2016-06-25 17:30:19.352275,0.0234375,0.05859375,0.8359375,42,40,10,20.24,86.48,-536.36,-63,-3,-4
2016-06-25 17:30:19.369519,0.01953125,0.05859375,0.8359375,40,40,9,20.24,86.48,-536.36,-64,-3,-4
2016-06-25 17:30:19.387149,0.01953125,0.0625,0.83984375,42,40,9,20.24,86.48,-536.36,-64,-3,-4
2016-06-25 17:30:19.404482,0.01171875,0.0625,0.83984375,41,39,9,23.92,83.72,-536.36,-64,-3,-4
2016-06-25 17:30:19.421440,0.01953125,0.0625,0.8359375,41,40,10,23.92,83.72,-536.36,-64,-3,-4
2016-06-25 17:30:19.439079,0.015625,0.0625,0.8359375,41,41,11,23.92,83.72,-536.36,-64,-3,-4
2016-06-25 17:30:19.456879,0.01953125,0.0625,0.83984375,42,39,10,23.92,83.72,-536.36,-64,-3,-4
2016-06-25 17:30:19.474202,0.015625,0.06640625,0.83984375,42,39,11,23,87.4,-534.52,-65,-3,-4
2016-06-25 17:30:19.491129,0.01171875,0.06640625,0.83984375,41,40,9,23,87.4,-534.52,-65,-3,-4
2016-06-25 17:30:19.508787,0.01171875,0.05859375,0.84375,40,39,9,23,87.4,-534.52,-65,-3,-4
2016-06-25 17:30:19.526150,0.0234375,0.0625,0.83984375,40,43,11,23,87.4,-534.52,-65,-3,-4
2016-06-25 17:30:19.542755,0.01953125,0.06640625,0.8359375,44,41,9,23,85.56,-535.44,-65,-3,-4
2016-06-25 17:30:19.560736,0.01953125,0.06640625,0.8515625,40,39,8,23,85.56,-535.44,-65,-3,-4
2016-06-25 17:30:19.578115,0.02734375,0.0625,0.83984375,41,40,11,23,85.56,-535.44,-66,-3,-4
2016-06-25 17:30:19.602101,0.0234375,0.05859375,0.84375,40,40,10,23.92,84.64,-539.12,-66,-3,-4
2016-06-25 17:30:19.618751,0.015625,0.0625,0.83203125,41,42,10,23.92,84.64,-539.12,-66,-3,-4
2016-06-25 17:30:19.638381,0.015625,0.0625,0.83984375,41,39,7,23.92,84.64,-539.12,-66,-3,-4
2016-06-25 17:30:19.656138,0.015625,0.0625,0.8359375,41,41,9,23.92,84.64,-539.12,-66,-3,-4
2016-06-25 17:30:19.671193,0.01953125,0.0625,0.83984375,40,42,11,23,87.4,-539.12,-66,-3,-4
2016-06-25 17:30:19.690849,0.0234375,0.06640625,0.83203125,41,41,9,23,87.4,-539.12,-66,-3,-4
2016-06-25 17:30:19.708188,0.01953125,0.05859375,0.83203125,41,39,10,23,87.4,-539.12,-67,-3,-4
2016-06-25 17:30:19.725377,0.01953125,0.0625,0.8359375,41,42,10,23,87.4,-539.12,-67,-3,-4
2016-06-25 17:30:19.742920,0.01953125,0.0625,0.83984375,41,39,10,23.92,88.32,-539.12,-67,-3,-4
2016-06-25 17:30:19.760082,0.0234375,0.05859375,0.8359375,42,40,9,23.92,88.32,-539.12,-67,-3,-4
2016-06-25 17:30:19.777410,0.01953125,0.05859375,0.83984375,42,41,10,23.92,88.32,-539.12,-67,-3,-4
2016-06-25 17:30:19.794725,0.01953125,0.0625,0.83984375,41,39,11,23.92,88.32,-539.12,-67,-3,-4
2016-06-25 17:30:19.812470,0.01953125,0.0625,0.8359375,42,40,9,23,87.4,-539.12,-67,-3,-4
2016-06-25 17:30:19.829400,0.015625,0.0625,0.8359375,42,39,9,23,87.4,-539.12,-67,-3,-4
2016-06-25 17:30:19.847039,0.01953125,0.0625,0.84375,40,40,9,23,87.4,-539.12,-68,-3,-4
2016-06-25 17:30:19.864909,0.01953125,0.0625,0.8359375,40,41,9,23,87.4,-539.12,-68,-3,-4
2016-06-25 17:30:19.882205,0.0234375,0.05859375,0.8359375,39,40,9,23.92,84.64,-540.04,-68,-3,-4
2016-06-25 17:30:19.899335,0.01953125,0.05859375,0.83984375,41,40,9,23.92,84.64,-540.04,-68,-3,-4
2016-06-25 17:30:19.916757,0.01953125,0.05859375,0.8359375,41,42,10,23.92,84.64,-540.04,-68,-2,-4
2016-06-25 17:30:19.934133,0.01953125,0.05859375,0.83984375,42,40,9,23.92,84.64,-540.04,-68,-2,-4
2016-06-25 17:30:19.949467,0.01953125,0.06640625,0.83203125,41,40,10,23,87.4,-539.12,-68,-3,-4
